ukrball100;mathball100;physball100;year
194;196;182;2021
166;153;127;2021
113;109;109;2021
106;105;103;2021
166;144;140;2021
167;172;168;2021
191;170;145;2021
118;140;145;2021
162;169;145;2021
173;144;137;2021
151;153;131;2021
145;131;113;2021
124;109;0;2021
100;0;0;2021
157;164;163;2021
120;113;100;2021
153;0;124;2021
169;172;137;2021
122;113;109;2021
177;187;153;2021
190;181;173;2021
0;0;0;2021
157;182;187;2021
167;177;177;2021
124;124;137;2021
120;140;113;2021
115;0;0;2021
132;113;131;2021
176;174;157;2021
194;197;200;2021
135;142;147;2021
143;184;165;2021
187;191;173;2021
122;113;100;2021
177;166;147;2021
145;142;116;2021
135;113;116;2021
179;180;147;2021
147;185;171;2021
179;196;190;2021
107;122;124;2021
182;186;160;2021
197;198;191;2021
0;0;0;2021
126;116;127;2021
145;147;131;2021
107;119;124;2021
185;190;182;2021
106;116;100;2021
192;174;179;2021
192;193;174;2021
167;151;120;2021
167;173;140;2021
188;184;178;2021
109;113;116;2021
182;192;187;2021
159;182;159;2021
174;172;127;2021
106;0;0;2021
132;176;167;2021
118;0;0;2021
167;149;142;2021
100;131;103;2021
179;196;187;2021
115;109;0;2021
111;0;100;2021
141;124;124;2021
176;177;168;2021
194;197;182;2021
179;176;182;2021
155;153;145;2021
109;0;124;2021
128;144;116;2021
174;191;174;2021
188;174;134;2021
109;0;109;2021
0;0;106;2021
141;166;124;2021
141;127;120;2021
139;170;153;2021
155;147;137;2021
0;0;0;2021
0;105;0;2021
195;192;182;2021
174;196;162;2021
137;0;0;2021
162;169;163;2021
141;161;140;2021
174;187;175;2021
196;197;179;2021
159;144;168;2021
181;174;116;2021
145;127;103;2021
128;129;103;2021
164;195;163;2021
157;173;149;2021
137;144;116;2021
147;161;145;2021
185;166;165;2021
187;191;188;2021
111;113;100;2021
185;166;167;2021
109;105;124;2021
135;178;149;2021
0;113;103;2021
192;180;120;2021
128;146;142;2021
145;149;145;2021
190;177;184;2021
149;133;116;2021
122;100;124;2021
171;193;165;2021
0;0;0;2021
153;190;167;2021
147;151;137;2021
139;116;124;2021
167;147;120;2021
0;0;0;2021
179;192;167;2021
157;184;173;2021
153;119;0;2021
0;0;0;2021
111;0;106;2021
100;0;106;2021
132;124;116;2021
128;129;127;2021
106;100;134;2021
195;185;163;2021
0;0;124;2021
122;0;113;2021
143;124;109;2021
122;116;100;2021
104;116;131;2021
171;192;190;2021
173;169;140;2021
109;0;120;2021
159;186;147;2021
190;191;153;2021
113;100;131;2021
151;142;147;2021
188;182;149;2021
160;176;170;2021
177;164;147;2021
118;127;140;2021
111;124;127;2021
0;0;0;2021
176;184;145;2021
181;192;182;2021
141;153;116;2021
190;186;187;2021
143;133;116;2021
149;160;134;2021
171;158;155;2021
128;105;124;2021
106;142;100;2021
174;173;140;2021
113;129;103;2021
162;136;140;2021
128;124;124;2021
151;138;127;2021
182;181;155;2021
149;164;163;2021
135;119;113;2021
145;149;153;2021
176;177;140;2021
120;100;124;2021
143;166;127;2021
176;176;159;2021
111;127;124;2021
167;182;167;2021
159;172;134;2021
137;163;124;2021
122;122;127;2021
104;0;0;2021
115;0;124;2021
160;191;147;2021
190;174;151;2021
107;0;103;2021
147;180;163;2021
166;173;120;2021
135;122;106;2021
130;149;124;2021
120;119;106;2021
169;156;137;2021
147;0;124;2021
0;0;109;2021
153;181;147;2021
104;133;113;2021
128;116;103;2021
181;136;131;2021
157;169;147;2021
151;113;137;2021
143;0;109;2021
124;0;106;2021
169;163;142;2021
159;147;145;2021
0;105;124;2021
174;163;131;2021
195;197;190;2021
153;161;137;2021
176;147;137;2021
151;167;155;2021
145;136;109;2021
182;178;147;2021
192;196;157;2021
135;0;100;2021
160;178;113;2021
181;170;151;2021
122;160;0;2021
100;100;0;2021
143;142;137;2021
167;174;162;2021
177;180;149;2021
153;140;142;2021
132;144;100;2021
151;124;120;2021
118;138;137;2021
185;191;193;2021
162;133;127;2021
187;198;196;2021
166;164;160;2021
153;156;142;2021
147;158;124;2021
176;180;162;2021
179;186;163;2021
139;176;127;2021
176;127;116;2021
0;0;131;2021
194;188;165;2021
171;187;157;2021
122;129;113;2021
174;151;162;2021
111;146;134;2021
130;119;116;2021
149;161;147;2021
191;198;187;2021
124;100;120;2021
160;186;157;2021
176;186;171;2021
164;147;140;2021
155;149;137;2021
120;140;113;2021
115;105;0;2021
151;144;140;2021
191;188;191;2021
162;155;100;2021
102;0;106;2021
145;113;124;2021
176;153;137;2021
130;177;145;2021
107;109;100;2021
122;105;113;2021
143;109;120;2021
151;174;134;2021
176;186;167;2021
160;116;113;2021
174;199;171;2021
141;155;137;2021
176;181;193;2021
111;0;103;2021
128;100;113;2021
159;173;160;2021
145;138;109;2021
151;149;142;2021
157;151;159;2021
104;0;0;2021
115;0;113;2021
137;0;0;2021
155;153;147;2021
109;0;134;2021
115;0;127;2021
181;170;140;2021
155;147;106;2021
160;163;134;2021
143;131;116;2021
164;153;140;2021
149;153;113;2021
124;105;131;2021
174;184;145;2021
160;180;145;2021
139;140;113;2021
141;155;113;2021
182;187;131;2021
151;161;131;2021
106;0;134;2021
143;155;124;2021
100;0;109;2021
0;0;0;2021
111;0;120;2021
162;193;140;2021
147;153;113;2021
195;200;193;2021
139;160;116;2021
104;0;0;2021
174;191;160;2021
190;196;196;2021
143;136;137;2021
147;119;120;2021
155;176;162;2021
181;185;168;2021
190;187;193;2021
176;196;184;2021
141;105;124;2021
137;136;116;2021
162;155;142;2021
196;192;194;2021
169;184;173;2021
164;155;157;2021
122;100;120;2021
102;0;100;2021
153;164;155;2021
126;0;131;2021
147;149;137;2021
155;182;134;2021
160;195;186;2021
111;0;103;2021
151;122;103;2021
106;122;127;2021
126;0;124;2021
106;0;106;2021
181;192;179;2021
135;124;134;2021
167;167;137;2021
130;127;124;2021
111;133;106;2021
190;200;193;2021
151;116;100;2021
174;147;140;2021
122;149;124;2021
174;180;167;2021
126;129;120;2021
124;151;137;2021
115;129;0;2021
128;0;113;2021
104;0;0;2021
162;182;174;2021
167;170;134;2021
120;105;116;2021
132;153;145;2021
197;190;199;2021
176;195;191;2021
107;151;137;2021
190;195;171;2021
174;181;149;2021
145;156;120;2021
0;0;0;2021
120;151;145;2021
139;119;109;2021
190;178;165;2021
124;0;100;2021
164;160;106;2021
122;136;116;2021
184;158;142;2021
102;122;124;2021
135;149;149;2021
109;129;149;2021
124;140;116;2021
137;147;127;2021
120;0;0;2021
126;109;0;2021
143;138;134;2021
159;158;145;2021
132;147;124;2021
195;200;193;2021
132;113;120;2021
122;0;131;2021
179;169;131;2021
160;186;179;2021
135;140;137;2021
185;187;167;2021
185;166;134;2021
179;196;173;2021
194;188;170;2021
100;0;109;2021
182;181;162;2021
153;146;140;2021
124;0;109;2021
139;160;103;2021
135;147;0;2021
160;119;127;2021
169;170;116;2021
195;188;186;2021
181;180;173;2021
173;176;170;2021
109;124;116;2021
141;0;0;2021
174;173;179;2021
162;140;127;2021
176;151;153;2021
173;156;140;2021
0;0;0;2021
159;187;190;2021
130;136;127;2021
160;173;103;2021
155;156;127;2021
157;129;124;2021
177;190;181;2021
122;109;127;2021
155;182;174;2021
124;113;113;2021
109;0;106;2021
0;0;0;2021
159;178;147;2021
194;184;187;2021
0;0;103;2021
164;170;155;2021
137;138;142;2021
157;180;124;2021
118;0;131;2021
157;181;134;2021
157;180;120;2021
198;199;196;2021
107;0;116;2021
191;195;168;2021
188;187;171;2021
109;0;103;2021
130;122;0;2021
128;109;149;2021
164;147;134;2021
171;167;159;2021
102;109;103;2021
159;129;116;2021
145;129;124;2021
166;178;155;2021
167;192;174;2021
164;156;140;2021
162;163;116;2021
162;153;140;2021
122;0;116;2021
153;176;162;2021
171;184;137;2021
157;176;140;2021
139;0;109;2021
143;136;0;2021
145;129;103;2021
113;100;120;2021
182;178;145;2021
155;129;124;2021
177;182;140;2021
176;170;167;2021
187;192;174;2021
190;156;160;2021
182;182;160;2021
151;161;116;2021
128;109;120;2021
157;172;127;2021
147;133;137;2021
174;187;187;2021
100;105;106;2021
157;146;116;2021
151;190;183;2021
128;109;140;2021
197;196;183;2021
141;100;127;2021
159;142;131;2021
122;129;113;2021
124;155;145;2021
111;105;106;2021
130;133;116;2021
107;0;124;2021
171;164;163;2021
147;138;127;2021
174;184;159;2021
137;119;0;2021
192;181;186;2021
115;146;113;2021
102;0;120;2021
167;178;168;2021
151;155;120;2021
124;124;106;2021
141;142;113;2021
173;156;142;2021
0;100;109;2021
118;0;134;2021
162;147;127;2021
190;192;190;2021
137;119;131;2021
100;0;103;2021
130;138;116;2021
135;156;116;2021
115;0;120;2021
151;155;109;2021
182;188;196;2021
188;177;140;2021
173;170;171;2021
160;163;174;2021
107;0;113;2021
159;105;109;2021
192;187;179;2021
132;105;106;2021
139;124;106;2021
182;180;155;2021
167;193;183;2021
132;0;106;2021
182;164;145;2021
190;169;100;2021
162;163;137;2021
0;0;0;2021
191;186;193;2021
137;188;157;2021
181;160;160;2021
118;116;106;2021
187;178;174;2021
169;167;120;2021
0;0;103;2021
0;129;103;2021
159;136;127;2021
115;105;100;2021
100;0;0;2021
149;127;142;2021
171;173;175;2021
111;0;113;2021
137;164;134;2021
155;166;116;2021
118;0;103;2021
169;170;165;2021
197;192;193;2021
139;155;109;2021
147;184;145;2021
0;0;0;2021
155;136;134;2021
107;100;120;2021
155;129;145;2021
188;182;159;2021
190;198;177;2021
145;129;142;2021
162;170;173;2021
174;176;175;2021
147;140;124;2021
188;173;153;2021
188;184;165;2021
135;136;124;2021
145;136;134;2021
128;119;127;2021
174;182;131;2021
111;163;131;2021
122;160;140;2021
143;147;116;2021
185;188;151;2021
173;163;140;2021
132;140;120;2021
128;138;109;2021
111;0;137;2021
157;181;159;2021
164;174;171;2021
181;178;155;2021
111;116;124;2021
192;200;198;2021
102;0;0;2021
192;198;187;2021
0;0;0;2021
102;0;0;2021
155;166;140;2021
162;191;193;2021
126;0;103;2021
194;187;181;2021
160;182;160;2021
191;192;160;2021
109;136;131;2021
115;105;116;2021
139;140;103;2021
0;0;0;2021
135;122;124;2021
149;136;127;2021
0;0;0;2021
139;153;142;2021
132;158;159;2021
139;122;100;2021
181;177;174;2021
171;122;127;2021
126;124;140;2021
153;144;0;2021
122;109;100;2021
164;151;127;2021
174;142;116;2021
153;177;127;2021
132;119;113;2021
190;191;173;2021
153;156;116;2021
128;116;134;2021
176;158;116;2021
188;198;190;2021
120;161;134;2021
139;151;127;2021
171;178;167;2021
137;140;140;2021
174;190;165;2021
126;116;100;2021
139;142;142;2021
145;129;113;2021
182;188;160;2021
166;186;157;2021
179;195;181;2021
143;138;142;2021
122;0;106;2021
109;0;127;2021
167;187;149;2021
147;169;140;2021
104;105;113;2021
135;151;131;2021
113;0;0;2021
196;199;199;2021
100;0;120;2021
135;156;131;2021
118;100;106;2021
149;184;155;2021
174;147;116;2021
171;149;140;2021
128;127;151;2021
160;184;163;2021
104;0;109;2021
100;0;124;2021
149;167;106;2021
151;158;109;2021
118;100;103;2021
149;138;106;2021
153;140;134;2021
122;0;103;2021
124;131;109;2021
185;153;142;2021
100;113;116;2021
182;161;159;2021
0;0;0;2021
147;155;159;2021
120;0;106;2021
137;122;120;2021
118;0;131;2021
177;167;131;2021
160;161;165;2021
198;200;200;2021
100;105;124;2021
126;0;103;2021
0;0;0;2021
182;190;186;2021
145;119;109;2021
0;0;106;2021
109;105;113;2021
151;144;131;2021
169;164;131;2021
198;195;187;2021
147;169;137;2021
162;177;149;2021
157;140;127;2021
169;138;127;2021
113;146;134;2021
176;149;120;2021
145;170;168;2021
157;136;134;2021
167;174;170;2021
132;144;109;2021
115;105;116;2021
195;167;165;2021
147;119;140;2021
187;181;145;2021
159;100;109;2021
184;173;124;2021
157;180;170;2021
139;138;153;2021
126;142;134;2021
181;184;124;2021
192;199;191;2021
141;116;145;2021
187;178;175;2021
162;144;124;2021
100;0;116;2021
162;0;187;2021
157;161;124;2021
130;122;124;2021
109;105;124;2021
160;140;124;2021
118;0;116;2021
128;105;109;2021
126;138;124;2021
188;174;173;2021
0;0;120;2021
185;184;159;2021
102;119;103;2021
179;153;142;2021
120;109;134;2021
182;184;163;2021
151;142;137;2021
191;196;193;2021
139;155;109;2021
147;136;116;2021
184;158;137;2021
192;192;181;2021
164;173;140;2021
0;0;100;2021
151;147;137;2021
166;187;147;2021
0;119;106;2021
188;193;184;2021
155;184;163;2021
157;151;134;2021
128;122;131;2021
109;119;116;2021
143;136;109;2021
187;197;192;2021
162;138;109;2021
169;199;193;2021
132;116;100;2021
141;0;109;2021
184;191;192;2021
113;124;0;2021
151;151;120;2021
166;187;153;2021
160;182;163;2021
145;163;124;2021
139;158;131;2021
141;0;103;2021
102;116;109;2021
188;186;151;2021
126;122;124;2021
113;136;100;2021
166;174;147;2021
155;161;151;2021
126;0;100;2021
166;170;155;2021
145;146;113;2021
187;192;151;2021
184;178;168;2021
126;129;131;2021
171;146;137;2021
166;155;134;2021
160;160;103;2021
126;133;109;2021
100;109;103;2021
120;0;120;2021
100;127;140;2021
135;140;120;2021
167;146;120;2021
109;0;0;2021
176;163;179;2021
0;127;109;2021
171;188;149;2021
157;129;131;2021
164;138;113;2021
135;133;116;2021
106;0;100;2021
185;184;174;2021
164;146;155;2021
135;0;134;2021
155;161;151;2021
115;153;142;2021
179;166;145;2021
147;122;109;2021
115;105;103;2021
162;155;147;2021
177;174;157;2021
160;182;184;2021
128;136;106;2021
160;151;137;2021
100;0;113;2021
157;160;140;2021
143;177;127;2021
151;158;147;2021
104;0;0;2021
177;166;137;2021
155;187;184;2021
185;153;127;2021
166;191;153;2021
171;191;127;2021
111;119;120;2021
147;142;131;2021
122;0;0;2021
147;187;171;2021
0;0;100;2021
122;163;0;2021
0;0;109;2021
132;0;113;2021
153;136;153;2021
153;187;162;2021
128;153;109;2021
0;0;100;2021
155;116;131;2021
122;142;120;2021
173;158;145;2021
155;151;149;2021
132;116;106;2021
177;192;177;2021
107;0;0;2021
153;131;120;2021
164;129;127;2021
182;178;151;2021
169;138;113;2021
155;180;153;2021
130;100;116;2021
176;129;140;2021
159;146;109;2021
174;197;199;2021
162;142;137;2021
0;0;127;2021
126;0;100;2021
139;180;153;2021
155;133;145;2021
145;169;147;2021
141;100;100;2021
195;200;194;2021
118;124;113;2021
173;155;113;2021
0;109;109;2021
132;100;137;2021
151;158;142;2021
164;147;131;2021
160;188;179;2021
185;184;168;2021
174;174;155;2021
0;100;100;2021
115;124;137;2021
132;151;127;2021
166;129;103;2021
135;187;188;2021
111;0;100;2021
194;177;184;2021
173;172;160;2021
174;167;163;2021
181;193;147;2021
177;173;131;2021
145;144;127;2021
149;172;127;2021
191;188;184;2021
0;0;0;2021
145;109;127;2021
164;140;120;2021
153;177;145;2021
128;100;103;2021
149;164;140;2021
159;144;140;2021
145;156;145;2021
0;0;0;2021
137;172;131;2021
137;149;120;2021
113;0;124;2021
111;0;113;2021
181;182;177;2021
184;178;162;2021
147;153;153;2021
191;174;153;2021
171;119;140;2021
190;191;167;2021
149;151;127;2021
159;160;131;2021
188;181;173;2021
147;170;174;2021
109;113;113;2021
181;187;177;2021
176;176;151;2021
107;105;124;2021
115;119;106;2021
179;185;157;2021
0;0;109;2021
184;193;178;2021
184;200;193;2021
184;186;177;2021
104;124;103;2021
115;0;109;2021
192;185;131;2021
139;100;113;2021
192;191;170;2021
100;0;0;2021
141;0;127;2021
188;177;142;2021
153;174;149;2021
132;142;131;2021
162;160;120;2021
106;124;131;2021
115;100;106;2021
132;131;134;2021
149;155;124;2021
147;190;145;2021
106;116;106;2021
135;127;106;2021
0;105;116;2021
147;169;137;2021
0;0;0;2021
128;0;124;2021
106;105;109;2021
151;155;131;2021
0;0;103;2021
157;122;145;2021
118;119;120;2021
171;173;134;2021
160;149;155;2021
195;195;197;2021
155;116;103;2021
169;177;153;2021
176;173;168;2021
143;181;183;2021
162;161;147;2021
109;105;137;2021
164;124;127;2021
185;153;140;2021
171;160;145;2021
107;122;0;2021
164;169;147;2021
128;131;124;2021
173;151;124;2021
174;166;134;2021
155;166;142;2021
166;180;162;2021
173;122;127;2021
159;138;140;2021
126;0;113;2021
0;0;0;2021
141;124;120;2021
177;174;155;2021
185;186;186;2021
109;119;106;2021
122;109;120;2021
139;142;103;2021
120;153;124;2021
147;149;113;2021
153;163;134;2021
153;138;109;2021
153;190;163;2021
120;124;0;2021
104;0;0;2021
0;0;0;2021
118;0;109;2021
118;129;116;2021
137;0;103;2021
151;164;140;2021
124;129;0;2021
145;100;116;2021
173;193;162;2021
120;138;109;2021
171;185;175;2021
174;178;145;2021
149;131;113;2021
115;109;103;2021
124;113;116;2021
155;146;137;2021
194;192;178;2021
187;199;181;2021
0;0;106;2021
195;198;190;2021
167;167;127;2021
115;136;120;2021
171;166;137;2021
113;133;116;2021
151;167;162;2021
190;192;116;2021
0;109;116;2021
187;192;187;2021
126;100;120;2021
187;186;177;2021
182;140;142;2021
100;0;0;2021
118;0;120;2021
188;195;170;2021
177;146;134;2021
115;116;127;2021
100;0;116;2021
164;151;153;2021
160;178;153;2021
141;100;116;2021
185;184;162;2021
135;0;109;2021
181;174;157;2021
182;191;192;2021
179;186;177;2021
143;155;116;2021
0;0;106;2021
192;187;149;2021
194;196;186;2021
190;153;116;2021
169;191;167;2021
141;136;100;2021
195;191;177;2021
135;181;134;2021
113;140;100;2021
149;116;103;2021
143;173;157;2021
137;178;159;2021
137;109;100;2021
167;167;165;2021
111;124;124;2021
190;196;162;2021
113;0;103;2021
151;147;147;2021
149;138;103;2021
176;166;155;2021
153;119;103;2021
166;192;145;2021
143;167;142;2021
139;158;124;2021
132;155;127;2021
185;190;179;2021
181;193;187;2021
176;193;187;2021
143;124;124;2021
160;158;131;2021
0;0;0;2021
188;184;159;2021
147;127;127;2021
182;177;168;2021
176;146;168;2021
162;158;137;2021
120;136;124;2021
188;182;147;2021
171;167;131;2021
187;155;134;2021
190;176;170;2021
164;155;106;2021
115;109;137;2021
177;156;151;2021
113;109;131;2021
135;109;113;2021
115;105;116;2021
177;161;151;2021
179;174;151;2021
0;113;116;2021
174;185;153;2021
166;133;137;2021
181;187;173;2021
149;194;113;2021
169;185;171;2021
167;163;142;2021
113;131;142;2021
190;182;167;2021
109;0;106;2021
130;127;116;2021
167;187;175;2021
157;129;127;2021
0;109;100;2021
141;156;142;2021
181;172;157;2021
184;170;153;2021
122;169;0;2021
166;172;142;2021
151;140;142;2021
118;105;106;2021
141;138;103;2021
147;174;145;2021
159;161;173;2021
106;0;0;2021
195;191;184;2021
149;133;134;2021
107;0;106;2021
173;180;153;2021
113;122;103;2021
120;133;140;2021
113;122;131;2021
185;177;124;2021
184;186;193;2021
102;100;109;2021
176;176;160;2021
179;166;147;2021
191;197;198;2021
0;0;103;2021
155;177;155;2021
185;187;155;2021
153;146;109;2021
171;127;137;2021
143;129;137;2021
153;177;179;2021
143;153;134;2021
185;181;147;2021
143;133;120;2021
120;100;0;2021
181;181;186;2021
160;184;145;2021
191;198;184;2021
159;129;137;2021
104;0;100;2021
185;191;192;2021
159;151;147;2021
100;0;106;2021
128;0;137;2021
147;163;131;2021
132;144;149;2021
185;190;177;2021
188;196;190;2021
139;127;157;2021
120;122;109;2021
104;105;113;2021
147;153;163;2021
106;146;149;2021
147;116;103;2021
118;113;100;2021
120;149;113;2021
182;184;151;2021
166;124;124;2021
122;113;109;2021
184;184;177;2021
128;0;0;2021
139;0;106;2021
177;191;171;2021
176;176;160;2021
171;180;178;2021
107;0;100;2021
166;151;173;2021
0;0;109;2021
128;109;109;2021
132;0;100;2021
157;172;149;2021
147;131;127;2021
169;140;131;2021
151;146;137;2021
115;105;120;2021
164;170;149;2021
190;197;193;2021
164;172;151;2021
181;188;127;2021
179;185;162;2021
159;156;113;2021
166;166;131;2021
181;170;145;2021
155;147;163;2021
188;194;193;2021
188;119;134;2021
147;144;140;2021
191;197;184;2021
0;0;0;2021
120;116;0;2021
141;100;116;2021
169;147;106;2021
143;144;116;2021
135;105;113;2021
157;149;120;2021
115;0;0;2021
111;116;106;2021
141;161;137;2021
159;136;134;2021
164;186;140;2021
135;119;127;2021
174;173;137;2021
187;191;198;2021
160;182;153;2021
141;142;131;2021
187;173;157;2021
162;163;147;2021
122;131;134;2021
141;109;120;2021
147;133;160;2021
153;136;113;2021
120;0;0;2021
128;100;113;2021
160;180;155;2021
100;109;116;2021
174;182;160;2021
109;100;124;2021
184;160;127;2021
0;0;0;2021
159;178;160;2021
176;185;155;2021
0;0;0;2021
143;167;124;2021
126;155;0;2021
145;105;142;2021
164;131;137;2021
132;129;116;2021
188;185;157;2021
176;191;163;2021
135;158;131;2021
173;191;162;2021
166;176;145;2021
132;133;109;2021
157;142;103;2021
155;172;149;2021
169;187;171;2021
143;140;147;2021
104;0;0;2021
0;0;109;2021
182;178;134;2021
171;178;116;2021
115;0;103;2021
118;0;113;2021
160;160;131;2021
126;124;103;2021
151;170;159;2021
0;0;0;2021
113;119;120;2021
141;133;124;2021
174;184;137;2021
191;197;197;2021
143;136;116;2021
181;185;173;2021
157;158;131;2021
167;149;142;2021
0;0;100;2021
188;177;149;2021
166;164;127;2021
